ID_REF	C11	C16	P11	P16	AA15	HD2	HD13	E4	L1	L8	C12	C17	P12	AA11	AA16	HD8	HD14	E5	L2	L10	C13	C18	P13	AA12	AA19	HD9	E1	E6	L3	L12	C14	P1	P14	AA13	AA20	HD11	E2	E7	L4	C15	P5	P15	AA14	HD1	HD12	E3	E8	L7
hsa-miR-33b-4395196	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	10.326839	12.749861	1.86439675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-34a-4395168	2.54447575	3.30529225	1.780155	-1.211896	1.47832025	-0.05522	2.01985275	1.42455325	-2.280266	6.5340235	10.97731025	0.72304	-1.10522575	6.38867675	3.15446575	3.590299	5.670939	-0.70039725	1.0371875	-2.469715	10.96115275	9.28360625	2.8946285	2.0662995	-1.63904925	-0.8035715	-0.6011655	0.26928075	-2.8545205	0.45532325	3.126016	3.72184625	-0.493621	3.455383	10.9223775	3.0645955	-2.18975325	-1.67511175	-0.52964	12.2773645	-0.16466125	-0.107251	12.18208425	-1.5081245	3.03678	2.92556875	-0.14747925	-0.77435475
hsa-miR-34c-5p-4373036	12.90593775	3.50839725	12.209207	9.771207	10.07768025	11.059795	3.92091075	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	3.236193	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	5.19799325	3.126016	7.97440625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	6.9381645	9.53133175	8.419419	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-92a-4395169	-7.85849325	-8.92286875	-8.233286	-9.792793	-8.85116575	-9.756071	-8.87877725	-10.21880475	-11.765395	-5.0376065	-9.40259575	-9.206293	-11.57739375	-11.32864325	-10.27179225	-6.233685	-8.089702	-10.71249125	-18.4816385	-10.561135	-8.50801325	-10.64295875	-6.1391585	-10.9079805	-10.72553125	-10.5889395	-10.3424525	-11.68682025	-10.5496045	-9.25837075	-11.244416	-6.64647175	-10.632815	-8.623357	-8.3933925	-8.9957185	-9.76316225	-10.27215375	-9.81682	-8.5167275	-10.53288725	-8.573663	-4.66010175	-11.3255225	-9.604877	-13.27822425	-10.92688125	-9.62380075
hsa-miR-93-4373302	-4.67783225	-5.62415675	-4.8426	-6.352373	-4.82546875	-6.675599	-4.29765025	-6.95798275	-9.402888	-0.1405485	-6.07018975	-5.742525	-7.41396275	-7.13469325	-5.60942225	-3.134062	-6.124204	-7.08775425	-13.3168355	-8.785589	-5.20375325	-6.30346275	-3.3857745	-6.8330935	-6.80399125	-6.7242695	-6.9102525	-7.94340625	-7.5615325	-6.39391975	-6.882874	-3.75786675	-7.29666	-4.352401	-4.1383655	-5.3377235	-5.42405025	-5.46077375	-6.738928	-5.0767955	-6.87856125	-5.591474	-1.25506575	-8.6886625	-6.348312	-10.00226125	-7.47686625	-5.98341075
hsa-miR-95-4373011	9.23953775	1.53360025	7.279227	9.771207	10.07768025	1.994791	9.84181675	1.89601725	3.96985	6.5340235	2.05063625	3.215966	3.67245725	6.38867675	9.42103275	7.218469	12.749861	-1.84636425	1.0371875	3.404819	2.66307275	2.61662925	13.9395215	3.3477945	9.42138075	1.7327225	2.8521575	3.60927275	0.6022405	4.29813325	3.126016	5.42169525	1.855291	11.496173	4.0805925	3.5828615	9.28703775	10.07919325	3.660356	4.3637675	3.88350175	1.951377	7.09534425	0.9236615	2.852381	2.92556875	5.65007675	3.06552925
hsa-miR-96-4373372	3.10769475	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	4.675756	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	2.77537675	-2.6823525	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	8.64195775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	5.527003	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	5.2457525	9.53133175	12.254773	12.18208425	9.8770555	4.889835	2.92556875	10.96733375	9.82012925
hsa-miR-98-4373009	9.30224275	5.05470725	2.987091	9.771207	3.70681025	0.944255	7.94975675	4.34451725	0.095085	6.5340235	4.35714325	0.81746	-1.32026775	1.26997475	1.86560275	1.340494	4.969908	-7.40189725	-0.3183425	-1.154283	7.15749475	9.28360625	6.7203285	0.9802605	1.60573775	2.2931445	2.7559405	8.56930275	6.5637305	-0.15779575	-1.027524	5.85442825	0.138416	3.856133	9.8770745	3.9403115	4.53902775	10.07919325	1.732683	3.2900555	1.34187275	1.620793	12.18208425	0.0971635	2.63398	2.92556875	3.23055375	2.70899525
hsa-miR-99a-4373008	-0.28191725	0.95703125	-0.205233	0.007695	0.35035325	-1.220337	-0.21022725	-2.93141275	-2.943983	6.5340235	-0.89438975	0.827368	-2.64008975	-4.12707025	0.39035675	1.540983	3.071821	2.18421075	-8.5555175	0.248257	-0.61345925	0.90740425	3.1130575	-2.4064635	-4.53526125	-3.3583805	-1.7772995	0.47663575	-2.6391065	-0.79731675	-4.584918	0.83497325	-1.329321	-1.218692	0.3018425	0.7485155	-2.21725725	3.62155325	1.609308	2.0503845	-1.86176825	1.248034	-0.16668975	-2.5391105	1.056275	-3.33871725	1.55818675	0.25954025
hsa-miR-99b-4373007	0.98737575	0.48073025	0.584146	-0.934682	0.24567525	-1.99425	0.67042475	0.41243625	-2.30681	6.5340235	1.22390525	-0.176996	-3.35992575	-2.46209625	-0.67638325	2.795988	0.739443	-1.47437325	-10.8075505	-3.365563	1.37311875	-0.02184275	3.0284715	-2.9542815	1.23392475	0.1830965	-1.1527895	-0.21656525	-0.2998825	-1.62511275	-4.329447	1.59674025	-0.26854	0.550876	1.4651445	1.5304295	-0.98986725	1.05297125	0.27047	1.2164395	-1.06057825	-0.127617	3.07988825	-2.7436625	-0.742981	-5.26065325	-0.83668025	-0.08086575
hsa-miR-100-4373160	-0.14127525	0.65314325	-0.539239	-1.012158	0.63570225	-1.971466	0.98234875	-2.94793675	-3.39134	1.1233435	-1.82835775	0.843756	-3.84558575	-4.65049825	0.39924175	0.720182	3.454527	-0.30942725	-8.7670575	0.391725	-0.55604025	-1.00706975	2.9225365	-2.3740865	-5.34142125	-3.4938675	-1.8621875	-0.88499525	-2.6917475	-0.73502575	-2.908674	0.84112625	-1.303931	-1.823997	0.2233675	1.8640145	-2.82859525	5.89545825	0.546996	1.6314335	-2.43420025	1.302013	-1.29961475	-3.1138745	1.820992	-5.77818725	0.89717375	0.82782125
hsa-miR-101-4395364	1.30773175	-0.45387875	0.829269	-1.673513	0.01141125	-0.730137	3.35416875	-1.76080275	-3.762247	6.5340235	-0.23985675	-0.411739	-1.89567075	-0.37618925	-0.21702125	3.44655	1.706846	-1.84647325	-6.8435455	-3.038439	-0.12057125	-1.54611175	2.9239275	-0.7830465	-0.70957825	-1.0590225	-1.7247535	-3.16043425	-1.3718585	-1.29760475	3.126016	1.79794025	-1.887625	0.066501	2.0972395	-0.4745785	-1.57450625	-1.31971575	-0.30846	0.0170895	-2.68513125	0.649045	2.92772225	-2.7965245	-1.300474	2.92556875	-1.96868225	-1.68763975
hsa-miR-103-4373158	0.88979175	-1.19042275	-1.701668	-0.040915	0.01883625	-3.482386	1.55768875	8.68385225	-3.677924	6.5340235	-1.00867475	-1.672094	-3.46095375	-0.76460525	0.58409275	4.589582	0.47246	-4.63930625	-9.5917075	-4.279353	-0.49325625	1.58969025	1.8608245	-1.4671405	7.45327075	-0.3084775	-2.8904125	4.06057075	-3.3886505	-4.56589375	0.058216	2.10786625	-2.387543	0.411153	3.0726115	-0.9123485	-1.00442825	5.10816325	-2.010934	0.1245475	-4.33103625	-1.925481	3.59138625	-4.7042205	-2.139589	-7.18533125	0.88271575	-2.14466475
hsa-miR-105-4395278	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-106a-4395280	-6.12079925	-7.86030975	-7.260668	-8.632207	-7.22400275	-9.318066	-6.92803525	-8.70947975	-12.190415	-4.9384825	-8.15331275	-8.322353	-9.60663775	-8.71763525	-8.07564825	-5.214278	-6.106722	-9.50240625	-14.9696385	-11.617287	-7.98576025	-8.19980375	-5.2805585	-9.3936385	-8.45944025	-8.7184295	-9.8158425	-9.65323925	-10.5297385	-9.59702775	-8.425242	-5.60389575	-9.332236	-7.129796	-6.6567325	-7.7106735	-8.16851925	-7.37411275	-9.520908	-7.5725365	-9.51479925	-7.711883	-4.50229375	-11.7183045	-9.353184	-11.42232425	-9.56886425	-8.64239475
RNU44-4373384	12.90593775	11.29394725	10.544454	9.771207	10.07768025	11.059795	9.84181675	9.33195025	5.334978	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	4.50024875	2.028995	12.749861	9.95544675	-4.0550675	11.869457	10.96115275	9.28360625	13.9395215	3.9352845	9.42138075	9.5368925	10.9184175	9.17053275	10.1725755	11.08246925	3.126016	9.68549625	11.118009	11.496173	10.9223775	11.8751615	7.38610775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-106b-4373155	-3.17086525	-4.69229475	-3.889008	-4.63913	-4.66885575	-5.565201	-4.53940125	-4.23626875	-8.39865	-0.2091785	-5.09282875	-5.208665	-6.27044975	-6.95112725	-4.40475725	-2.398669	-3.181965	-5.49387925	-10.5566625	-7.926749	-4.40514725	-5.01242375	-2.0414855	-5.9487755	-4.21379525	-4.9646615	-5.3209425	-4.83371025	-5.9303715	-5.66727875	-6.371127	-2.32969775	-5.448081	-4.283805	-3.8319845	-4.2789595	-4.46564625	-3.50543975	-4.970428	-3.6584305	-6.29932025	-4.5754	-1.55457375	-7.7904235	-5.841165	-7.82557425	-5.19388525	-4.67209675
hsa-miR-107-4373154	1.99416975	5.27644725	4.670017	7.348245	6.32570825	1.841938	9.84181675	6.08948425	6.0666	6.5340235	9.42007425	4.104655	1.88547225	4.75272675	5.66966275	13.578199	4.602135	9.95544675	-3.2811985	1.366865	6.70358275	9.28360625	8.0218885	7.6161475	9.42138075	4.7542845	4.2998795	5.45926775	3.2087315	0.24742625	3.126016	7.19551425	3.274229	10.504793	5.6252505	11.8751615	9.28703775	9.57709525	3.306297	4.8882845	2.14892175	4.322453	8.14272825	0.7536295	3.494322	2.92556875	6.12124375	2.93729425
hsa-miR-122-4395356	0.53863375	0.73442725	-0.707638	-4.915747	10.07768025	-3.178009	-2.24257625	-2.50442075	-6.526398	6.5340235	-1.13729075	-1.184614	-4.37575275	-2.04184425	-2.62374625	4.007482	0.846191	-2.83346525	-8.4513585	-2.015175	1.37220575	-4.93677275	2.3932265	-3.5287515	-4.79277425	-2.7448035	-2.9696785	-3.78944925	-3.2155265	-3.14588275	3.126016	0.27344025	-3.032975	1.352517	3.6482305	0.1006995	-7.35862625	-5.11162675	-3.93697	-0.3483185	0.01849375	-1.624372	1.21326525	-4.6134365	-0.051245	-5.84803425	-3.24846225	-3.56417075
hsa-miR-124-4373295	3.74540375	11.29394725	7.906129	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	5.69774225	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	2.67922075	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.38369075	9.5368925	10.9184175	5.95457575	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	2.621568	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-125a-3p-4395310	12.90593775	11.29394725	12.209207	9.771207	10.07768025	1.746452	9.84181675	9.84896725	1.973228	6.5340235	10.97731025	11.35961	1.80456425	0.18751275	9.42103275	13.578199	12.749861	3.31906675	1.0371875	0.945484	10.96115275	9.28360625	4.2594065	2.5605105	9.42138075	9.5368925	2.4187585	9.56474775	10.1725755	5.09577525	3.126016	7.00806625	9.960245	11.496173	10.9223775	3.7885605	2.01577475	10.07919325	6.689112	4.6060885	3.02395375	4.688013	4.97071925	2.2531505	4.254865	2.92556875	10.96733375	9.82012925
hsa-miR-125a-5p-4395309	1.77199075	-0.13442375	0.306402	1.009153	0.20442525	-2.216763	0.28265875	2.09785325	-1.892054	6.5340235	0.76318325	0.008887	-2.06921275	-2.01673825	1.59855775	3.499723	2.316809	-3.50836125	-7.9860955	-3.179907	0.91551775	-0.21318775	3.3170515	-1.8485155	1.82232875	-0.5697895	-1.0892385	0.27739275	-0.5053935	-2.05250475	3.126016	1.48124425	-0.153304	1.128453	1.2864065	1.9167415	-0.12004425	10.07919325	0.273165	1.3302765	-0.46691325	0.259973	3.41426025	-2.1089245	-0.589585	2.92556875	-0.73836625	0.43420825
hsa-miR-125b-4373148	1.48853575	0.70701625	1.93189	-0.523681	1.14204325	-0.281428	-0.51846825	0.33200525	-2.315348	6.5340235	1.50882925	0.450837	-1.58811875	-0.82313325	0.49229275	-2.382853	2.042002	-3.04455325	-6.1724225	-1.894886	0.88228975	0.05427825	4.3862985	-1.6713125	0.93559475	-1.3131365	-0.1479295	-0.11628025	-0.8879085	-0.47204075	3.126016	3.20733025	0.729875	1.052697	0.8323145	1.8114595	0.80055775	2.67023825	1.120173	0.9506355	0.62978175	1.680281	5.00392625	-1.4239445	-0.145241	-2.53302625	0.49865375	1.11938425
hsa-miR-126-4395339	-5.96732225	-6.64542975	-6.983145	-7.763646	-6.61753275	-9.00063	-6.17127125	-7.03594675	-11.007555	-2.7351795	-6.86640175	-7.432012	-8.61208675	-8.00769925	-7.63147725	-4.538039	-5.154139	-9.02159325	-14.3673345	-10.677811	-7.19714725	-7.12624875	-4.2298285	-8.4911195	-6.92671425	-7.9253875	-9.4180715	-7.62404225	-9.8343505	-9.13825675	-7.307938	-4.76623575	-7.920533	-6.337523	-5.9612785	-6.5565615	-7.60800625	-6.42237275	-8.667224	-6.5822775	-8.82063325	-6.775933	-4.14360175	-10.8803885	-8.732109	-10.84518725	-6.84873625	-7.78159375
hsa-miR-127-3p-4373147	0.79148375	1.08000925	-0.039453	-1.3481	-1.28677575	-4.191883	1.00569675	0.24244025	-3.992884	6.5340235	0.09796125	-0.467907	-4.29077275	-2.94418625	0.75961275	1.863105	2.0383	-3.34794925	-8.1844325	-5.640385	-0.09022925	0.05842425	1.9052485	-3.7270015	-0.98952525	-1.9374725	-2.3502975	-0.77509025	-4.3253325	-2.76984675	-4.482939	0.66542325	-1.558629	-1.153602	10.9223775	-1.8422855	-1.81951025	1.39946925	-2.087118	-1.6815515	-1.51490425	-0.577081	12.18208425	-5.6454745	-4.04441	-4.90420125	-0.02379625	-2.27475975
hsa-miR-127-5p-4395340	7.54276775	11.29394725	12.209207	9.771207	10.07768025	4.067685	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	1.331497	12.749861	-1.24748725	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-128-4395327	-0.10599125	-0.57579975	-0.260548	-1.42351	0.47901525	-2.51684	0.00655875	0.41035325	-5.915598	6.5340235	-0.60455975	-1.13699	-1.96975275	-2.76894325	-1.14393325	1.382528	0.381214	-4.15159025	-10.3381575	-5.875863	-1.42079425	-0.53543375	1.2908285	-2.6493165	1.26315875	-0.6429395	-3.0679085	-2.30749825	-4.2110305	-2.86322675	-2.935414	0.70535425	-1.549767	-0.336404	-0.2216625	-0.3329985	-1.90965925	1.17394425	-3.098423	-0.0344965	-0.73822025	-1.222133	3.48490625	-4.8553095	-2.90991	2.92556875	-1.25047625	-1.68118475
hsa-miR-129-3p-4373297	8.53529075	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	6.60459	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	6.20871975	1.0371875	4.117004	9.98410575	6.26368925	13.9395215	3.6641145	9.42138075	9.5368925	10.9184175	3.92303775	5.2781205	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	5.354891	9.6204945	5.63561775	9.46214	6.47424825	9.8770555	10.953295	2.92556875	6.71365675	4.07144525
hsa-miR-129-5p-4373171	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.433289	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-130a-4373145	-1.48046025	-2.35362975	-2.766184	-3.039021	-3.42485475	-5.69191	-3.68847225	-2.67216475	-8.606688	1.5159455	-3.28456475	-3.007331	-5.69692575	-3.08434325	-4.08444125	-2.116511	-0.968138	-7.70562925	-10.4971585	-7.784552	-3.20660225	-4.02738075	0.0817635	-5.4322585	-2.87289225	-3.8757945	-7.0490395	-5.15277425	-6.2250575	-5.16688075	-4.111304	-0.90438775	-3.471432	-2.451687	-3.0773745	-2.6887485	-4.02413225	-2.34924275	-6.415876	-2.7450125	-3.68197125	-2.729627	0.92609325	-7.1319665	-5.323208	-5.56185825	-4.16161825	-3.96177075
hsa-miR-130b-4373144	0.25703775	-1.39442275	-1.276854	-2.018373	-2.33960575	-3.479659	-1.90335225	-1.93489975	-6.333712	6.5340235	-1.41400475	-1.673523	-3.30622775	-2.49156825	-1.94796825	0.41003	0.703808	-5.24987025	-9.7765235	-5.741625	-1.28533025	-1.78588775	1.1060735	-3.2962975	-1.40505925	-1.9144985	-4.8511805	-3.19131425	-4.6192865	-3.49659075	3.126016	0.60281525	-2.096697	-0.676967	-2.0759975	-0.9606865	-2.65146025	-1.07124075	-3.970369	-1.1062305	-3.12976525	-1.293039	1.17116825	-5.2019985	-3.056289	-4.37226125	-2.57586925	-3.07465075
hsa-miR-132-4373143	-1.75958725	-2.33147475	-1.31956	-3.416764	-2.82546475	-4.090119	-1.19235725	-3.37221075	-6.81127	6.5340235	-2.28222075	-3.024803	-4.24096075	-1.79510325	-3.00288725	0.444492	-1.222061	-5.62651725	-9.4553945	-6.71863	-2.00700625	-3.43922775	0.3739795	-4.0949455	-2.59951625	-3.4909475	-4.9109945	-4.31704025	-4.9777555	-3.50231475	-4.793559	-0.94890675	-3.740325	-1.574403	-1.5166275	-2.1322865	-3.55209625	-2.36202775	-4.490054	-2.5293545	-3.90496625	-2.639369	2.06033625	-5.5905345	-3.381048	-6.84385025	-3.64001325	-3.52735675
hsa-miR-133a-4395357	-0.49443925	-0.52536275	-2.250317	-1.229039	-0.35471375	-2.66182	0.35239275	-4.79985175	-4.100071	6.5340235	-1.59759675	-0.013774	-3.36204275	-3.22704925	-2.46036025	-0.404448	1.893269	-3.82082325	-7.7762945	-4.857253	-2.63147925	0.69950325	3.2117385	-4.8140055	0.85991875	-4.4992155	-5.2154935	-0.95572225	-3.7383795	-0.94079275	-2.712012	0.19030325	0.419622	-2.352683	0.4117245	0.4802315	-3.89313225	1.95929125	-2.581464	0.5591505	-3.15646025	0.282039	-1.52908775	-5.0961745	-4.305488	-5.62568025	-0.64448225	-1.55529275
hsa-miR-133b-4395358	4.09300475	1.93577925	1.189022	3.770551	4.61599025	1.181485	9.84181675	-0.16098575	-0.944525	6.5340235	3.31165325	11.35961	1.71362225	-0.79329325	0.34630675	4.566097	12.749861	0.99650775	-5.8668025	-0.838017	1.85169975	9.28360625	13.9395215	-1.1258035	3.91918075	-0.6060065	-1.4612195	1.60905575	-0.5884665	3.19332425	3.126016	3.79864225	3.772573	1.890731	4.3528875	4.7029015	0.21840775	10.07919325	2.028713	3.4538805	0.63411675	3.598008	2.25081525	-1.5398645	-0.763695	2.92556875	5.56580675	2.32998925
hsa-miR-134-4373299	5.28902075	4.46131325	2.249622	1.623287	0.84894125	-1.580279	2.97267975	1.89476225	-3.484509	6.5340235	2.75079325	2.587279	-0.87998875	-1.60211125	2.13485275	2.935993	6.996201	-4.24384625	-11.0230965	-3.731247	2.62677975	2.27191025	2.9840115	-1.2544385	1.86521675	1.1304425	-1.1941755	0.38026875	-3.4169055	0.14709025	-2.990984	2.95103225	2.155225	1.305766	4.0641355	1.4698515	-0.67827725	7.07197625	-0.789004	1.6152915	2.93863475	2.115319	7.89822425	-3.5865615	-0.638813	-5.63351725	2.67660375	-0.23463675
hsa-miR-135a-4373140	10.99222975	11.29394725	5.318707	9.771207	10.07768025	11.059795	3.77915275	9.84896725	0.963022	6.5340235	10.97731025	3.868773	1.30134425	6.38867675	9.42103275	8.431909	12.749861	9.95544675	1.0371875	1.430921	10.96115275	9.28360625	7.9060815	10.1755045	2.27291075	9.5368925	10.9184175	9.56474775	3.7489385	11.08246925	3.126016	14.03011625	3.305452	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	2.08315775	4.949906	12.18208425	1.7229585	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-135b-4395372	12.90593775	11.29394725	8.673879	6.326367	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	9.837282	12.749861	2.70376475	1.0371875	4.920364	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	8.95248075	5.0781505	11.08246925	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	7.06565925	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-136-4373173	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	11.08246925	3.126016	14.03011625	11.118009	9.59085	10.9223775	11.8751615	9.28703775	8.63577325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-137-4373301	12.90593775	11.29394725	12.209207	9.771207	10.07768025	11.059795	9.84181675	9.84896725	10.44515	6.5340235	10.97731025	11.35961	9.24231225	6.38867675	9.42103275	13.578199	12.749861	8.18056375	1.0371875	11.869457	10.96115275	9.28360625	13.9395215	10.1755045	9.42138075	9.5368925	10.9184175	9.56474775	10.1725755	4.06191525	3.126016	14.03011625	11.118009	11.496173	10.9223775	11.8751615	9.28703775	10.07919325	11.435896	12.2773645	9.53133175	12.254773	12.18208425	9.8770555	10.953295	2.92556875	10.96733375	9.82012925
hsa-miR-138-4395395	3.27314075	11.29394725	12.209207	9.771207	10.07768025	11.059795	2.65692975	9.84896725	0.574194	6.5340235	10.97731025	2.185976	9.24231225	6.38867675	9.42103275	13.578199	12.749861	9.95544675	1.0371875	1.124977	10.96115275	9.28360625	6.8496585	10.1755045	1.15878875	9.5368925	10.9184175	1.91476175	3.0756755	11.08246925	3.126016	14.03011625	11.118009	4.418803	10.9223775	11.8751615	9.28703775	2.11704625	2.714443	5.1536615	1.52145175	12.254773	4.10007025	1.6047105	3.705525	2.92556875	10.96733375	9.82012925
hsa-miR-139-3p-4395424	1.98795175	2.62962125	2.422983	7.118597	6.48701225	-0.999901	1.68855175	5.35756925	-2.931815	6.5340235	0.22849425	1.853653	0.00158225	6.38867675	-0.05252925	3.707811	5.790865	-0.19885825	-8.9934195	-2.157006	0.68893575	2.54482625	4.0635835	-1.3416545	9.42138075	9.5368925	-1.1860475	1.21007275	-1.6385895	1.31161225	3.126016	4.31362425	0.723737	1.745913	2.8554675	2.2730665	1.89293775	5.11030925	0.384588	1.7787545	1.71327375	2.345673	7.98586425	-3.3151945	-0.378343	2.92556875	3.62997675	9.82012925
